created_at,tweet_content,keyword,user_location,entities
2021-04-11 14:58:43,350 mil. Significa que 1 em cada 600 brasileiros morreu de Covid-19.,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'dadourado', 'name': 'Daniel A. Dourado', 'id': 58390909, 'id_str': '58390909', 'indices': [3, 13]}], 'symbols': []}"
2021-04-11 14:58:44,"&gt; @EstadaoPolitica Bolsonaro age como ‘monarca presidencial’, diz Celso de Mello https://t.co/e1aI4Dw2Fv",['Bolsonaro'],"Rio de Janeiro, RJ, Brazil","{'hashtags': [], 'urls': [{'url': 'https://t.co/e1aI4Dw2Fv', 'expanded_url': 'https://bit.ly/3mCbGsy', 'display_url': 'bit.ly/3mCbGsy', 'indices': [97, 120]}], 'user_mentions': [{'screen_name': 'Estadao', 'name': 'Estadão', 'id': 9317502, 'id_str': '9317502', 'indices': [3, 11]}, {'screen_name': 'EstadaoPolitica', 'name': 'Política Estadão', 'id': 76369002, 'id_str': '76369002', 'indices': [18, 34]}], 'symbols': []}"
2021-04-11 14:58:44,Infelizmente o brasil não teve a mesma dignidade da moça da barraca do frango e deixou o bolsonaro entrar,['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'bomdiaporque', 'name': 'Bom Dia Por quê?', 'id': 68740823, 'id_str': '68740823', 'indices': [3, 16]}], 'symbols': []}"
2021-04-11 14:58:44,"Bolsonaro já é alvo de pelo menos 100 pedidos de impeachment. Todos sobre flagrantes crimes de responsabilidade, mas os presidentes da Câmara e Senado parecem não ver. Será que a CPI da Pandemia vai ajudar a curar esta miopia?",['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'samiabomfim', 'name': 'Sâmia Bomfim', 'id': 27703690, 'id_str': '27703690', 'indices': [3, 15]}], 'symbols': []}"
2021-04-11 14:58:44,350 mil. Significa que 1 em cada 600 brasileiros morreu de Covid-19.,[],Manga city- PA,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'dadourado', 'name': 'Daniel A. Dourado', 'id': 58390909, 'id_str': '58390909', 'indices': [3, 13]}], 'symbols': []}"
2021-04-11 14:58:44,Miriam Leitão diz que “Bolsonaro é o comandante supremo da morte no Brasil” com generais e pastores https://t.co/xIJjcmnMGL,['Bolsonaro'],Amazônia ,"{'hashtags': [], 'urls': [{'url': 'https://t.co/xIJjcmnMGL', 'expanded_url': 'https://www.diariodocentrodomundo.com.br/essencial/miriam-leitao-diz-que-bolsonaro-e-o-comandante-supremo-da-morte-no-brasil-com-generais-e-pastores/', 'display_url': 'diariodocentrodomundo.com.br/essencial/miri…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'DCM_online', 'name': 'DCM ONLINE', 'id': 43340387, 'id_str': '43340387', 'indices': [3, 14]}], 'symbols': []}"
2021-04-11 14:58:44,Vem aí a CPI do genocídio e pelo histórico de atleta bolsonaro já está correndo,['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Jefersondspg', 'name': 'Jeferson Pickhardt ☭', 'id': 3029262214, 'id_str': '3029262214', 'indices': [3, 16]}], 'symbols': []}"
2021-04-11 14:58:44,Sempre deveria ser primeiro segundo e terceiro lugar. MERECEDORA. Levou e leva essa edição SOZINHA!!! Donaaa da edição q só n flopou 100% porque tem essa bichinha de luz e amor 🔥❤️❤️🌵🌵🚀🚀🙅🏽‍♂️ #bbb21 #bbb @FreireJuliette,['BBB'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'cattiiy', 'name': 'catyyyy - 🥁tamborzinho tamborzinho 🥁📿💛🌵', 'id': 274549806, 'id_str': '274549806', 'indices': [3, 11]}], 'symbols': []}"
2021-04-11 14:58:45,"Bolsonaro chama Doria de ""patife"" e dispara: ""Nosso exército nunca irá à rua para forçar a ficar em casa"" (veja o vídeo) https://t.co/qsntPHLvoR",['Bolsonaro'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [{'url': 'https://t.co/nYVQk7lNmv', 'expanded_url': 'https://twitter.com/i/web/status/1381260435962351623', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:45,"Vítima do chamado “tratamento precoce”: faleceu em Curitiba Luiz Antonio Leprevost, vice-presidente da Associação Comercial do Paraná e pai do secretário estadual Ney Leprevost.

Ele desenvolveu hepatite medicamentosa após uso de remédios para a Covid-19. https://t.co/CbMiEyu9jB",[],"Cidade do meu andar, RS","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'paoladeorte', 'name': 'Paola De Orte', 'id': 15173428, 'id_str': '15173428', 'indices': [3, 15]}], 'symbols': []}"
2021-04-11 14:58:45,"#EuVouPraGuerraComBolsonaro 
#MarchaDaFamiliaCrista 
Até não entrar com Exército e retirar TODOS do STF.
Eles farão de tudo para Bolsonaro não se REELEGER.
Ou matando.
Ou prendendo.
Ou impitimando.
Essa CPI DA COVID vai ser somente pra isso. Está tudo armado pra isso.",['Bolsonaro'],None,"{'hashtags': [{'text': 'EuVouPraGuerraComBolsonaro', 'indices': [0, 27]}, {'text': 'MarchaDaFamiliaCrista', 'indices': [29, 51]}], 'urls': [{'url': 'https://t.co/ntcE8JhSaD', 'expanded_url': 'https://twitter.com/i/web/status/1381260437262569474', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:45,@DJNandinho32 @gospelprime Nosso jovem idólatra do Bolsonaro.  Q usa o nome de D'us para justificar as burrices do seu presidente.,['Bolsonaro'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'DJNandinho32', 'name': 'Neymar Jr. 🍥', 'id': 1129378210536411136, 'id_str': '1129378210536411136', 'indices': [0, 13]}, {'screen_name': 'gospelprime', 'name': 'Gospel Prime', 'id': 18220470, 'id_str': '18220470', 'indices': [14, 26]}], 'symbols': []}"
2021-04-11 14:58:46,"só assisto bbb ainda por conta de gil e pq sou cadela de reality, mas essa edição pra mim foi com deus...",['BBB'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'bexaustaaa', 'name': 'exausta 🎓', 'id': 921770773567754240, 'id_str': '921770773567754240', 'indices': [3, 14]}], 'symbols': []}"
