,created_at,tweet_content,keyword,user_location,entities
34,2021-05-10 15:22:50,"Eu vendo review de xiaomi até que:

⭐⭐⭐⭐⭐
Muito bom esse celula rodou lisinho free fire

Eh sobre isso....",['Xiaomi'],"bh, texas","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'killisabella', 'name': 'Bella', 'id': 822268595187093505, 'id_str': '822268595187093505', 'indices': [3, 16]}], 'symbols': []}"
35,2021-05-10 15:23:00,"@titannlol1 A tmncu, fight indo bem, TT olha pro time inimigo vê um boot da Nike e se joga",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'titannlol1', 'name': 'Alexandre Lima', 'id': 2620241166, 'id_str': '2620241166', 'indices': [0, 11]}], 'symbols': []}"
36,2021-05-10 15:23:00,"Tnh smp encomendas da shein para chegar, chegaram estou a mandar vir outras.
Aquilo é um mundo 😩",['SHEIN'],Ig:miiryaaaaam,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
37,2021-05-10 15:23:08,Era só um vale compras de 5 mil na Nike,['Nike'],021RJ,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
38,2021-05-10 15:23:14,"fiz minha primeira compra na shein, tô mt ansiosa",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
39,2021-05-10 15:23:16,@Alfredobrincad1 @marcoslonguini @RodrigoBuenoTV @adidasbrasil @underarmourbr @pumabrasil @Nike Nisso eu concordo.,['Nike'],Corinthianópolis,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Alfredobrincad1', 'name': 'Alfredo felipe', 'id': 1369454908274057218, 'id_str': '1369454908274057218', 'indices': [0, 16]}, {'screen_name': 'marcoslonguini', 'name': 'Z.', 'id': 1134073321308508160, 'id_str': '1134073321308508160', 'indices': [17, 32]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [33, 48]}, {'screen_name': 'adidasbrasil', 'name': 'adidasbrasil', 'id': 42894971, 'id_str': '42894971', 'indices': [49, 62]}, {'screen_name': 'underarmourbr', 'name': 'Under Armour Brasil', 'id': 2327577853, 'id_str': '2327577853', 'indices': [63, 77]}, {'screen_name': 'pumabrasil', 'name': 'pumabrasil', 'id': 281551749, 'id_str': '281551749', 'indices': [78, 89]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [90, 95]}], 'symbols': []}"
40,2021-05-10 15:23:19,minha blusinha da shein chegou to feliz,['SHEIN'],🏳️‍🌈⃤,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
41,2021-05-10 15:23:24,@magalzaoshow Muita Coca-Cola. Experimenta uma Pepsi vez e qnd. (Estou me referindo ao refrigerante).,['Coca-cola'],Infelizmente,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'magalzaoshow', 'name': 'Magal', 'id': 33517656, 'id_str': '33517656', 'indices': [0, 13]}], 'symbols': []}"
42,2021-05-10 15:23:36,Nubank perdeu a noção me dando limite alto no crédito kkkkkkkkkkkkkkk,['Nubank'],"Taubaté, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
43,2021-05-10 15:23:37,se n tomqr coca cola 1 vez no dia eu viro bixo,['Coca cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
44,2021-05-10 15:23:38,"Ressaca: 🤢

Euuu: porra era so uma Coca cola bem gelada agr 😅",['Coca cola'],São Gonçalo Salgueiro,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
45,2021-05-10 15:23:38,eu entendi isso ksksksskkskszksk enfim a era otaku vindo,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'doidine_', 'name': 'ᵈᶦⁿᵉ', 'id': 1486301360, 'id_str': '1486301360', 'indices': [3, 12]}], 'symbols': []}"
46,2021-05-10 15:23:53,Hoje meu APP da Nubank tá testando minha paciência em,['Nubank'],"Guararapes, interior de SP","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
47,2021-05-10 15:24:21,chego notificacao do nubank achei q era eu recebendo mas nem isso,['Nubank'],horror spunk —–· ela/dela,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
48,2021-05-10 15:24:22,se essa calça da shein for muito justa minha bunda vai ficar muito grande,['SHEIN'],귀하의 지역에 블랙 핑크,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
50,2021-05-10 15:24:32,"nubank me tratando como se eu fosse burra, aiaia",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
51,2021-05-10 15:24:33,"@RodrigoBuenoTV Caralho.. gosto tanto das chuteiras da nike, estão me preocupando 😔",['Nike'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}], 'symbols': []}"
53,2021-05-10 15:24:38,@pitangaOp Eu uso o nubank,['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'pitangaOp', 'name': 'AFRORED', 'id': 3152804963, 'id_str': '3152804963', 'indices': [0, 10]}], 'symbols': []}"
54,2021-05-10 15:24:42,Será que é só eu que morro de medo de comprar na SHEIN e vim tudo no tamanho errado? 😂,['SHEIN'],🇺🇲🇧🇷TRIBUTO INICIAL: 80,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
55,2021-05-10 15:24:49,Mais uma vez enganada com o tecido das roupas da shein🤡,['SHEIN'],Lagoa santa MG,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
56,2021-05-10 15:24:50,"""nike ou adidas?""

seios",['Nike'],"Bahia, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'travisdisse', 'name': 'TRAVIS SCOTT', 'id': 1349060856445853697, 'id_str': '1349060856445853697', 'indices': [3, 15]}], 'symbols': []}"
57,2021-05-10 15:24:58,"@MussumAlive Tá doido, entrei nessa Shein, que preços absurdos.. kkk",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'MussumAlive', 'name': 'Leandro Santos | Mussum Alive', 'id': 20771988, 'id_str': '20771988', 'indices': [0, 12]}], 'symbols': []}"
58,2021-05-10 15:25:14,"@brendabremm Vi uma vez q a SHEIN reembolsava 
Da uma pesquisada",['SHEIN'],"Toledo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'brendabremm', 'name': 'be', 'id': 1029767502467923969, 'id_str': '1029767502467923969', 'indices': [0, 12]}], 'symbols': []}"
59,2021-05-10 15:25:17,"Meu app da Nubank ta com um bug estranho na hora de pagar boletos, eu em",['Nubank'],Narnia,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
60,2021-05-10 15:25:20,Eu só queria entender pq a nubank não aumenta meu limite do cartão kkkk,['Nubank'],ZN,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
61,2021-05-10 15:25:21,Eu te amo coca cola de café eu te amo,['Coca cola'],"Vila Velha, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
62,2021-05-10 15:25:22,@AguiarKallil @marcoslonguini @RodrigoBuenoTV @adidasbrasil @underarmourbr @pumabrasil @Nike Pq não tem opção.,['Nike'],Corinthianópolis,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AguiarKallil', 'name': 'KALLIL AGUIAR 🤠🚜', 'id': 1287523616394027010, 'id_str': '1287523616394027010', 'indices': [0, 13]}, {'screen_name': 'marcoslonguini', 'name': 'Z.', 'id': 1134073321308508160, 'id_str': '1134073321308508160', 'indices': [14, 29]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [30, 45]}, {'screen_name': 'adidasbrasil', 'name': 'adidasbrasil', 'id': 42894971, 'id_str': '42894971', 'indices': [46, 59]}, {'screen_name': 'underarmourbr', 'name': 'Under Armour Brasil', 'id': 2327577853, 'id_str': '2327577853', 'indices': [60, 74]}, {'screen_name': 'pumabrasil', 'name': 'pumabrasil', 'id': 281551749, 'id_str': '281551749', 'indices': [75, 86]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [87, 92]}], 'symbols': []}"
65,2021-05-10 15:25:55,Sou muito viciada em Coca cola 😥,['Coca cola'],Rio de Janeiro,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
68,2021-05-10 15:26:11,"Agm faz um pix para mim de 370,44 para pagar meu carrinho na SHEIN",['SHEIN'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
69,2021-05-10 15:26:27,minhas compras da shein nao chegaram ainda eu vou chorar,['SHEIN'],"Caçapava, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
70,2021-05-10 15:26:47,"@raissahr Amiga, nubank é o meu atual, mas tô precisando de um com limite maior",['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'raissahr', 'name': 'Roteirista premiada no Raiverso', 'id': 1329129798086631432, 'id_str': '1329129798086631432', 'indices': [0, 9]}], 'symbols': []}"
71,2021-05-10 15:26:49,"Nao sei quem ta mais cansada de ficar alterando a senha porque esqueci, eu ou o nubank",['Nubank'],Hogwarts,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
72,2021-05-10 15:27:16,@cartomaniacosfc Nike nunca se demonstrou interessada em entrar em território sul-americano,['Nike'],Niterói,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'cartomaniacosfc', 'name': 'Cartomaniacos FC', 'id': 1151188151479787520, 'id_str': '1151188151479787520', 'indices': [0, 16]}], 'symbols': []}"
73,2021-05-10 15:27:16,Nike Shox merece mais respeito,['Nike'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
74,2021-05-10 15:27:21,minha comprinhas da shein chegaram🥺,['SHEIN'],"Lagoa da Prata, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
75,2021-05-10 15:27:25,@runicbtw @blazerkkj acho q depende prefiro casaco?moletom e as bolas da adidas fora isso nike e mlr,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'runicbtw', 'name': 'runic', 'id': 1307019401141649409, 'id_str': '1307019401141649409', 'indices': [0, 9]}, {'screen_name': 'blazerkkj', 'name': 'blazer', 'id': 1217083485434925056, 'id_str': '1217083485434925056', 'indices': [10, 20]}], 'symbols': []}"
76,2021-05-10 15:27:26,"gente o jacob comeu meu nike..........

tudo bem que era falso mas era o tênis q mais combinava c minhas roupas",['Nike'],"Balneário Camboriú, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
77,2021-05-10 15:27:34,@Domingo3609 @escolanosense eles nn entendem a geração coca-cola ✊🏻✊🏻✊🏻✊🏻,['Coca-cola'],"Hawkins, Indiana","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Domingo3609', 'name': 'João', 'id': 1097897626287124481, 'id_str': '1097897626287124481', 'indices': [0, 12]}, {'screen_name': 'escolanosense', 'name': 'Coisas que só acontecem na escola brasileira', 'id': 1293674715773640704, 'id_str': '1293674715773640704', 'indices': [13, 27]}], 'symbols': []}"
79,2021-05-10 15:27:40,só queria um cupom de frete grátis da shein,['SHEIN'],rio de janeiro ,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'aleribxx', 'name': '𝖑𝖊𝖑𝖊', 'id': 845727702372012032, 'id_str': '845727702372012032', 'indices': [3, 12]}], 'symbols': []}"
80,2021-05-10 15:27:54,porque na minha time line ta cheio de anuncio da shein se eu sou pobre e nao vou poder comprar?,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
81,2021-05-10 15:27:55,"@CEROLZERA primeiramente ficaria em choque, logo em seguida falaria ""eaeew boquinha de nike""",['Nike'],"Paris, France","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'CEROLZERA', 'name': 'Cerol', 'id': 1216971385777664005, 'id_str': '1216971385777664005', 'indices': [0, 10]}], 'symbols': []}"
82,2021-05-10 15:28:15,mamo quem usar meu código do kwai ou do tiktok   pois quero comprar roupa na shein  pfvr ajudem essa pobre mulher,['SHEIN'],entj ,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
83,2021-05-10 15:28:17,Amo que meu primeiro líquido do dia foi Coca Cola e logo em seguida tomo minhas vitaminas e me sinto super saudável,['Coca cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
84,2021-05-10 15:28:30,adicionando biquínis no carrinho da shein como se houvesse esperanças de ir à praia e eu tivesse dinheiro,['SHEIN'],"Fortaleza, CE","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
85,2021-05-10 15:28:50,O povo aqui pensa que é brincadeira eu fico sedenta e gente na moral faz uns 4 dias que não tomo ou até mais e nem comer consigo 😔 mas é pro meu bem não é bom tá tomando 3L de coca por dia igual eu tava,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'pocahontasborel', 'name': 'pocahontas do borel 🇾🇪', 'id': 814262977, 'id_str': '814262977', 'indices': [3, 19]}], 'symbols': []}"
86,2021-05-10 15:28:54,tô tão feliz quanto a bia por ela ter achado a camiseta da nike q compramos para usar juntas kkkkkkkkk,['Nike'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
87,2021-05-10 15:28:56,@fogaonet estamos falando de mentiras? e eu sou a reencarnação do Garrincha ruim de bola e q bebe coca cola em vez de cachaça,['Coca cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'fogaonet', 'name': 'FogãoNET ★彡', 'id': 27721057, 'id_str': '27721057', 'indices': [0, 9]}], 'symbols': []}"
88,2021-05-10 15:29:06,Pode ser o pretinho mais feio do mundo mas usando aquela Nike ou Aquela camisa da Lacoste deixa o cara mais elecante 😎,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
90,2021-05-10 15:29:24,Blusa da Adidas e mochila da Nike 🤦🏻‍♀️🤣🤣🤣,['Nike'],Completo da serrinha ,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
91,2021-05-10 15:29:25,@maluzenhx nike bolha e 12 mola &gt; qualquer tenis,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'maluzenhx', 'name': 'maluzita ☽☾', 'id': 1175402939244003329, 'id_str': '1175402939244003329', 'indices': [0, 10]}], 'symbols': []}"
92,2021-05-10 15:29:39,finalmente aprovado na nubank e o limite inicial não foi 50 reais 🥳,['Nubank'],"Serra, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
93,2021-05-10 15:29:49,ok deus me tira do site da shopee e da shein pf,['SHEIN'],"Ouro Fino, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
94,2021-05-10 15:29:52,@nubank Obrigada 💜💜💜,['Nubank'], ,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
95,2021-05-10 15:30:01,"- “Nike 12 mola é feio” 
por: Vans, usuário. Óleo sobre tela. 2021",['Nike'],"Jacaré, serra ","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'PedroSeschini', 'name': '𝖕𝖊𝖉𝖗𝖔𝖘𝖊𝖘𝖈𝖍𝖎𝖓𝖎 🩸🐉', 'id': 4013112622, 'id_str': '4013112622', 'indices': [3, 17]}], 'symbols': []}"
96,2021-05-10 15:30:05,@nubank por favor aumenta meu crédito que quero colocar preenchimento,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
97,2021-05-10 15:30:18,"Eu desço no andar da new balance todo de Nike pra falar com os cara, devem ficar bravo kkkk",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
99,2021-05-10 15:30:26,"@jung_dede Vê no mercado livre. Eu comprei lá. Mas encontrei lojas na cidade q só vendia xiaomi também, os dois saiam na msm c frete",['Xiaomi'],borderland,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'jung_dede', 'name': 'Deza a sobrevivente', 'id': 1176417595098107905, 'id_str': '1176417595098107905', 'indices': [0, 10]}], 'symbols': []}"
100,2021-05-10 15:30:45,meu deus como nubank é horrível pra pagar boleto pqp que demora e ainda da erro toda hora,['Nubank'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
101,2021-05-10 15:30:45,"CARALHO
fui abrir o app da nubank pra ver uma parada e descobri que meu padrasto me fez um pix de 100 conto
ta maluco hoje n tem pputa pobre",['Nubank'],"Macapá, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
102,2021-05-10 15:31:11,"A nubank aumentou meu limite pra 2k, obrigado porém ainda não posso gastar pois estou desempregado ainda.",['Nubank'],"Belo Horizonte , Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
104,2021-05-10 15:31:25,"@RodrigoBuenoTV a muito tempo que a nike abandonou os clubes da america ja e tao focando só nos ""grandes"" da europa, tipo psg ou barcelona",['Nike'],crf,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}], 'symbols': []}"
105,2021-05-10 15:31:28,Nike tá roubando meu dinheiro todo,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'lucksdelux', 'name': 'Luckzera', 'id': 1178389664039919617, 'id_str': '1178389664039919617', 'indices': [3, 14]}], 'symbols': []}"
106,2021-05-10 15:31:34,Eu preciso acabar com um vicio chamado: coca cola,['Coca cola'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
107,2021-05-10 15:31:35,@hfcoradini Assim como Coca Cola?,['Coca cola'],"Minas Gerais, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'hfcoradini', 'name': 'Nacho', 'id': 1081227367803248641, 'id_str': '1081227367803248641', 'indices': [0, 11]}], 'symbols': []}"
108,2021-05-10 15:32:02,Fiz umas compras no site SHEIN E SHOPEE kkk 😅 espero que chegue 😝😝,['SHEIN'],Ô juliana,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
110,2021-05-10 15:32:09,"tomando café da manhã da melhor forma, pizza dormida e coca cola",['Coca cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
111,2021-05-10 15:32:10,"quero um de fé pra julgar as coisas selecionadas na minha sacola de compras na shein, por favor",['SHEIN'],"Umuarama, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
113,2021-05-10 15:32:13,"Eu fazendo a sacola da shein: 🥰😍🤩😘😛😜🥰
Eu lembrando que não tenho dinheiro: 😪😳😭😱😔🤧",['SHEIN'],"Pelotas, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
114,2021-05-10 15:32:13,Eu tenho um repúdio a homem que se acha a última coca cola do deserto. 🤢,['Coca cola'],"Paraíba, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'JordannaFb', 'name': 'Docinho', 'id': 741473326783205377, 'id_str': '741473326783205377', 'indices': [3, 14]}], 'symbols': []}"
115,2021-05-10 15:32:17,@Fernandalves25 Eu nem toquei no meu esse mês 😭😭😭😭 só queria poder gastar meu salário todo em roupa na shein,['SHEIN'],"Maringá, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Fernandalves25', 'name': 'fer', 'id': 1035733104982409216, 'id_str': '1035733104982409216', 'indices': [0, 15]}], 'symbols': []}"
116,2021-05-10 15:32:43,quando minhas coisa da shein chegar qm sera eu vo flooda de foto,['SHEIN'],"i just wanna go back 사랑도 아픔도 모 I wanna kill myself, i wanna kill myself 내가 더 망가지기 전.","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
117,2021-05-10 15:32:57,@futebol_info @GALOMETALDiret @AtaqueMarketing Nike perdeu força pra caralho,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'futebol_info', 'name': 'Planeta do Futebol 🌎', 'id': 193500696, 'id_str': '193500696', 'indices': [0, 13]}, {'screen_name': 'GALOMETALDiret', 'name': 'GALO METAL 😷', 'id': 424144615, 'id_str': '424144615', 'indices': [14, 29]}, {'screen_name': 'AtaqueMarketing', 'name': 'Ataque Marketing Esportivo', 'id': 121522082, 'id_str': '121522082', 'indices': [30, 46]}], 'symbols': []}"
118,2021-05-10 15:32:57,shein shoppe e amazon são areas extremamente perigosas pra mim,['SHEIN'],062,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
119,2021-05-10 15:33:20,@Brendinhakonig Hoje eu prefiro Nike mas é fase,['Nike'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Brendinhakonig', 'name': 'Brendinha', 'id': 1274867376119590916, 'id_str': '1274867376119590916', 'indices': [0, 15]}], 'symbols': []}"
120,2021-05-10 15:33:20,@nubank paguei a fatura do mês e ainda adiantei a do próximo e vocês nem pra aumentar meu limite? por favor nunca pedi nada,['Nubank'],"Porto Alegre, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}"
121,2021-05-10 15:33:25,Alguém com problema pra pagar boleto no nubank? O negócio não conclui,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
123,2021-05-10 15:33:37,"chegou uma encomenda aqui em casa,eu tava mó feliz achando q era minhas roupas da shein,mas nemm",['SHEIN'],sina is too famous for me,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
124,2021-05-10 15:33:40,"Nossa morro de vontade de comprar aqueles pijaminhas de ryca na Shein, quero dormir chique haha",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
125,2021-05-10 15:33:51,"rapaz, fiz um pedido na nike sexta, e o tênis chegou hoje, slk",['Nike'],"Vitória da Conquista, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
126,2021-05-10 15:34:00,"simbolo da nike parece um ""C"" olha pra mim e fala se nao combina",['Nike'],"Imbituba, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'augustiinpedro', 'name': 'Ь Т K', 'id': 3843401723, 'id_str': '3843401723', 'indices': [3, 18]}], 'symbols': []}"
127,2021-05-10 15:34:13,"Estatura média ✅
Joga futebol como um Deus ✅
Usa Nike ✅
Pretinho ✅
Postura de jogador caro ✅
Nunca perdeu 1x1 ✅

Tudo isso no pai aqui 🤗🙅🏾‍♂️",['Nike']," 𝐶𝐺, 𝑝𝑎𝑙𝑚𝑎𝑟𝑒𝑠","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'iuryLima07', 'name': 'ɪᴜʀʏ ʟɪᴍᴀ 🇵🇹🌟', 'id': 1168654527567945733, 'id_str': '1168654527567945733', 'indices': [3, 14]}], 'symbols': []}"
128,2021-05-10 15:34:15,João me convenceu a baixar o Nubank só pela propaganda que ele tá fazendo desse banco,['Nubank'],No Fundo do Poço,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
129,2021-05-10 15:34:18,"isso mesmo fêmea continua diminuindo qm usa cropped e short 
Tá lindo, mesmo
Amo seu estilo diferenciado 
💫shein💫",['SHEIN'],"Cajati, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'volality', 'name': 'Lollitisia', 'id': 815236379856830464, 'id_str': '815236379856830464', 'indices': [3, 12]}], 'symbols': []}"
130,2021-05-10 15:34:25,@fefeandrade5 alô @nubank ajuda nois kkkk,['Nubank'],"Uberlândia, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'fefeandrade5', 'name': 'fefe andrade', 'id': 1328535866726371328, 'id_str': '1328535866726371328', 'indices': [0, 13]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [18, 25]}], 'symbols': []}"
131,2021-05-10 15:34:29,Banco inter é mil vezes melhor que o nubank sem dúvidas,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
132,2021-05-10 15:34:30,Hoje faz 5 meses que não bebo coca cola. Realmente a diferença é absurda a médio- longo orazo,['Coca cola'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
133,2021-05-10 15:34:42,vei as coisa da shein chega nunk,['SHEIN'],Mauá ,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
134,2021-05-10 15:34:44,"@futebol_info @S7_ofcc @AtaqueMarketing Rapaz, a Nike abandonou o futebol sul-americano",['Nike'],"Jacarepaguá, Rj","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'futebol_info', 'name': 'Planeta do Futebol 🌎', 'id': 193500696, 'id_str': '193500696', 'indices': [0, 13]}, {'screen_name': 'S7_ofcc', 'name': 'S7 🐧🧙🏽\u200d♂️', 'id': 1167613164151857152, 'id_str': '1167613164151857152', 'indices': [14, 22]}, {'screen_name': 'AtaqueMarketing', 'name': 'Ataque Marketing Esportivo', 'id': 121522082, 'id_str': '121522082', 'indices': [23, 39]}], 'symbols': []}"
135,2021-05-10 15:34:47,travis fudeu a porra toda nessa faixa,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'rvszxs', 'name': 'erreve', 'id': 1319628073122279424, 'id_str': '1319628073122279424', 'indices': [3, 10]}], 'symbols': []}"
136,2021-05-10 15:34:48,"""Coca cola faz mal"" 

entendi *abrindo uma latinha de coca cola*",['Coca cola'], 𝐁𝐀𝐍𝐆𝐓𝐖𝐈𝐂𝐄 🍒,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
137,2021-05-10 15:35:21,mo vontade de vender meu shorts saia da nike,['Nike'], baixada sancria,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
138,2021-05-10 15:35:24,@FlaMadri96 Nike so patrocina 1 da liberta?,['Nike'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'FlaMadri96', 'name': 'CLÉSIO BARBOSA 🇪🇸 #ForaCeni', 'id': 1177558355155587074, 'id_str': '1177558355155587074', 'indices': [0, 11]}], 'symbols': []}"
140,2021-05-10 15:35:30,eu PRECISO parar de tomar coca cola,['Coca cola'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}"
